file_name,title,created,upvote_num,word_count,token_count,fp_count,fp_ratio,strong_neg_count,strong_neg_ratio,abs_count,abs_ratio,somatic_count,somatic_ratio,death_count,death_ratio,passive_per_100s,theme,narrative_agency,intellectualization,projection
女朋友明确说以后只能同甘，不能共苦怎么办__美味小土豆_2026-03-24_2019862779276862957.md,女朋友明确说以后只能同甘，不能共苦怎么办?,2026-03-24 19:46,1025,1245,928,50,0.0539,0,0.0,1,0.0011,0,0.0,0,0.0,0.0,女生，吃苦，陪伴，爱情,主动,否,否
女朋友没边界感__美味小土豆_2025-10-26_1965713856677516262.md,女朋友没边界感?,2025-10-26 09:38,17,117,77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,备胎，接盘，PlanB，低价值，恋爱,被动,否,否
女朋友用小号考验我，关系破裂..女生对我这种行为怎么看？_美味小土豆_2025-09-02_1946213310165947809.md,女朋友用小号考验我，关系破裂..女生对我这种行为怎么看？,2025-09-02 14:10,12,108,84,1,0.0119,0,0.0,0,0.0,0,0.0,0,0.0,0.0,挑逗，油腻，文字，劝退，尴尬,主动,否,否
女朋友第一次被渣男骗走了，心里很难受怎么办？_美味小土豆_2026-02-18_2007415399843653010.md,女朋友第一次被渣男骗走了，心里很难受怎么办？,2026-02-18 11:25,31,435,324,3,0.0093,0,0.0,0,0.0,1,0.0031,0,0.0,8.16,前任，未成年，欺骗，性经历，分手,被动,否,否
女朋友要求上交全部收入，她的财务收支又不愿意透明（她的是她的、我的是她的），应该怎么解决呢？求助！？_美味小土豆_2026-03-28_2021172689600004423.md,女朋友要求上交全部收入，她的财务收支又不愿意透明（她的是她的、我的是她的），应该怎么解决呢？求助！？,2026-03-28 10:32,3,126,99,1,0.0101,0,0.0,0,0.0,0,0.0,0,0.0,6.25,投降，妥协，尊严，后果，底线,被动,否,否
女朋友说“贤妻良母”是对女性的一种束缚，夸赞的时候不要用这个词语，真的是这样吗，那用什么词赞美女性呢_美味小土豆_2026-01-12_1994113291568559949.md,女朋友说“贤妻良母”是对女性的一种束缚，夸赞的时候不要用这个词语，真的是这样吗，那用什么词赞美女性呢？,2026-01-12 18:27,72,184,133,1,0.0075,0,0.0,0,0.0,0,0.0,0,0.0,0.0,贤妻良母，刻板印象，语境差异，反感情绪,被动,否,否
女朋友说不吃，我买了以后女朋友又要吃一口，我说再买一个又不同意怎么办？_美味小土豆_2025-09-03_1946555701238404302.md,女朋友说不吃，我买了以后女朋友又要吃一口，我说再买一个又不同意怎么办？,2025-09-03 12:50,15,112,96,6,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"猫咪,抢食,互动,陪伴,无奈",主动,否,否
女朋友说恋爱中女生是不公平的，所以日常花销女4男6，平时出去玩住酒店女生不应该掏钱，你怎么看？_美味小土豆_2025-12-24_1987104624541459424.md,女朋友说恋爱中女生是不公平的，所以日常花销女4男6，平时出去玩住酒店女生不应该掏钱，你怎么看？,2025-12-24 10:17,33,226,161,2,0.0124,0,0.0,2,0.0124,0,0.0,0,0.0,0.0,恋爱，不公平，博弈，妥协，分手,被动,否,否
女朋友说我强迫她，想请各位知友帮忙分析一下该怎么办？_美味小土豆_2025-09-16_1951412282379727426.md,女朋友说我强迫她，想请各位知友帮忙分析一下该怎么办？,2025-09-16 22:29,12,102,76,0,0.0,0,0.0,1,0.0132,0,0.0,0,0.0,0.0,恋爱，做饭，家务，欺骗，结婚,被动,否,否
女朋友跟不下十个人发生过关系 你怎么办？_美味小土豆_2025-10-25_1965346278398465994.md,女朋友跟不下十个人发生过关系 你怎么办？,2025-10-25 09:17,39,225,167,10,0.0599,0,0.0,0,0.0,0,0.0,0,0.0,0.0,性瘾，战绩，倾诉，搭子，拼图,主动,否,否
女生主动起来会有多主动__美味小土豆_2024-09-03_3614399967.md,女生主动起来会有多主动?,2024-09-03 13:29,136,427,337,19,0.0564,0,0.0,0,0.0,0,0.0,0,0.0,0.0,情感操控，PUA，杀猪盘，网恋诈骗，悲剧,主动,否,否
女生主动起来有多主动？_美味小土豆_2026-03-02_2011859994748920832.md,女生主动起来有多主动？,2026-03-02 17:46,13,1501,1069,57,0.0533,0,0.0,1,0.0009,0,0.0,0,0.0,0.9,空虚，主动，拒绝，伤害，救赎,主动,否,否
女生会喜欢上对自己好但不帅的男生吗__美味小土豆_2025-10-25_1965363365279962932.md,女生会喜欢上对自己好但不帅的男生吗?,2025-10-25 10:25,45,123,90,4,0.0444,0,0.0,0,0.0,0,0.0,0,0.0,0.0,性，情感，拒绝，道德，现实,主动,否,否
女生会觉得“潘、驴、邓、小、闲”哪个最重要？_美味小土豆_2025-10-23_1964823371368862359.md,女生会觉得“潘、驴、邓、小、闲”哪个最重要？,2025-10-23 22:39,136,591,424,18,0.0425,0,0.0,0,0.0,0,0.0,0,0.0,0.0,颜值，闲，随时，有趣，驴,主动,否,是
女生到底喜不喜欢肌肉男？_美味小土豆_2025-08-18_1940689358207300892.md,女生到底喜不喜欢肌肉男？,2025-08-18 08:19,350,104,87,1,0.0115,0,0.0,0,0.0,0,0.0,0,0.0,0.0,高达，审美，油腻，肌肉男，比喻,主动,否,否
女生发现长得漂亮的人有捷径后，三观发生变化怎么办？_美味小土豆_2024-06-26_3542713059.md,女生发现长得漂亮的人有捷径后，三观发生变化怎么办？,2024-06-26 13:36,3,292,196,2,0.0102,0,0.0,0,0.0,0,0.0,0,0.0,0.0,相貌，利益，捷径，消费观，勤劳,被动,否,是
女生可以在家中裸居吗？_美味小土豆_2025-09-29_1956014666720453798.md,女生可以在家中裸居吗？,2025-09-29 15:17,1247,105,82,5,0.061,0,0.0,0,0.0,0,0.0,0,0.0,0.0,全裸，亲密，自在，反差，调侃,被动,否,否
女生在网上有多受欢迎，这么多人舔，不是说舔狗时代结束了吗？_美味小土豆_2025-08-10_1937898683615147154.md,女生在网上有多受欢迎，这么多人舔，不是说舔狗时代结束了吗？,2025-08-10 15:30,32,119,88,2,0.0227,0,0.0,0,0.0,0,0.0,0,0.0,0.0,钓鱼，白嫖，骚扰，舔狗，数据,主动,否,是
女生对长得帅的男生有多主动？_美味小土豆_2025-12-02_1979238553872516430.md,女生对长得帅的男生有多主动？,2025-12-02 17:20,55,125,93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,颜值，恋爱，错觉，经验，可笑,被动,否,否
女生很贤惠，什么家务都会做会显得很廉价吗__美味小土豆_2026-01-09_1992914081900953736.md,女生很贤惠，什么家务都会做会显得很廉价吗?,2026-01-09 11:02,40,390,275,2,0.0073,0,0.0,0,0.0,0,0.0,0,0.0,0.0,家务悖论，聪明贤惠，自我价值,被动,否,否
女生想要的情绪价值到底是个什么东西？能用实例和故事给个示范吗？_美味小土豆_2024-08-18_3597866645.md,女生想要的情绪价值到底是个什么东西？能用实例和故事给个示范吗？,2024-08-18 01:02,46,625,442,30,0.0679,0,0.0,0,0.0,0,0.0,0,0.0,10.34,情绪价值，情绪垃圾桶，控制欲，炫耀资本，情感勒索,被动,否,是
女生拜金到底有错吗？_美味小土豆_2024-08-24_3604651253.md,女生拜金到底有错吗？,2024-08-24 15:24,9,128,93,4,0.043,0,0.0,0,0.0,0,0.0,0,0.0,0.0,拜金，PUA，考验，表现，感情,被动,否,否
女生漂亮重要吗，为什么人们一提到女人就先看看好不好看  身材怎么样？_美味小土豆_2025-12-23_1986858397782545124.md,女生漂亮重要吗，为什么人们一提到女人就先看看好不好看  身材怎么样？,2025-12-23 17:59,42,611,422,7,0.0166,0,0.0,0,0.0,0,0.0,0,0.0,2.0,漂亮，情绪价值，光环效应，吸引力，重要性,主动,否,否
女生看到消息故意拖一会儿再回是什么意思__美味小土豆_2025-10-26_1965735871593554056.md,女生看到消息故意拖一会儿再回是什么意思?,2025-10-26 11:05,32,156,118,6,0.0508,0,0.0,0,0.0,0,0.0,0,0.0,0.0,秒回，拖延，社交策略，聊天，控制话题,被动,否,否
女生真的会喜欢穷小子吗？_美味小土豆_2026-03-03_2012244103971230230.md,女生真的会喜欢穷小子吗？,2026-03-03 19:13,273,454,325,9,0.0277,0,0.0,0,0.0,0,0.0,0,0.0,0.0,金钱态度，坦荡，母性本能，轻松，无执念,主动,否,是
女生防身学泰拳还是散打还是跆拳道？_美味小土豆_2025-08-23_1942678254172497031.md,女生防身学泰拳还是散打还是跆拳道？,2025-08-23 20:03,3,117,87,4,0.046,0,0.0,0,0.0,0,0.0,0,0.0,0.0,逃跑，生存，灵活，避险，自救,主动,否,否
女生靠追，还是靠吸引？_美味小土豆_2025-09-16_1951236452210943028.md,女生靠追，还是靠吸引？,2025-09-16 10:50,22,182,136,2,0.0147,0,0.0,0,0.0,0,0.0,0,0.0,0.0,吸引，社交，顺其自然，玄学，感情,被动,否,是
女追男有多容易？_美味小土豆_2025-09-02_1946181060518978489.md,女追男有多容易？,2025-09-02 12:02,18,241,173,1,0.0058,0,0.0,0,0.0,1,0.0058,0,0.0,0.0,双向吸引，互相喜欢，零帧起手,被动,否,否
女高中生现在都发育的怎么样？_美味小土豆_2025-08-22_1942340973150573668.md,女高中生现在都发育的怎么样？,2025-08-22 21:42,6,238,177,2,0.0113,0,0.0,0,0.0,0,0.0,0,0.0,0.0,JK，田径队，身体特征，感官描写，物化女性,主动,否,否
好色是不是真的会让体质变差？_美味小土豆_2025-09-10_1949098848950681972.md,好色是不是真的会让体质变差？,2025-09-10 13:16,33,111,81,2,0.0247,0,0.0,0,0.0,1,0.0123,0,0.0,6.67,纵欲，戒色，焦虑，欲望，发泄,主动,否,否
如今男人大多不喜欢慢热的女人吗？_美味小土豆_2025-07-24_1931700346876569003.md,如今男人大多不喜欢慢热的女人吗？,2025-07-24 13:00,571,432,305,2,0.0066,0,0.0,0,0.0,0,0.0,0,0.0,8.33,心动，默契，互动，自然，流程,主动,否,否
如今男人对“慢热”如此反感了吗？_美味小土豆_2024-06-27_3543804784.md,如今男人对“慢热”如此反感了吗？,2024-06-27 13:14,2,163,108,2,0.0185,0,0.0,0,0.0,0,0.0,0,0.0,0.0,女生主动，拒绝矜持，识破 PUA,被动,否,是
如今的日本人到底要不要为侵华战争负责？_美味小土豆_2024-08-17_3597449983.md,如今的日本人到底要不要为侵华战争负责？,2024-08-17 15:39,23,385,264,4,0.0152,0,0.0,4,0.0152,0,0.0,0,0.0,3.7,清算，战争罪行，历史包袱，恐惧，铭记,被动,否,是
如何一眼看出两个人私下里发生了秘密关系？_美味小土豆_2025-08-03_1935394963966886095.md,如何一眼看出两个人私下里发生了秘密关系？,2025-08-03 17:41,44,182,134,8,0.0597,0,0.0,0,0.0,0,0.0,0,0.0,5.56,自动配对，异性联想，刻板印象，尴尬误会，社会偏见,被动,否,否
如何判断一个男生以后会不会家暴？_美味小土豆_2025-09-02_1946246290292846724.md,如何判断一个男生以后会不会家暴？,2025-09-02 16:21,11,532,396,30,0.0758,0,0.0,3,0.0076,0,0.0,0,0.0,3.85,力量展示，信任判断，亲密互动，安全感，女性视角,主动,否,否
如何去判断一个男人是短择你还是要和你长期发展？_美味小土豆_2026-03-13_2015830997812388517.md,如何去判断一个男人是短择你还是要和你长期发展？,2026-03-13 16:46,177,211,159,2,0.0126,0,0.0,0,0.0,1,0.0063,0,0.0,0.0,长期关系，短期关系，情感策略，相处模式，择偶观,被动,否,否
如何在漫展勾搭Coser？_美味小土豆_2024-07-11_3558946801.md,如何在漫展勾搭Coser？,2024-07-11 20:53,8659,412,269,13,0.0483,0,0.0,0,0.0,0,0.0,0,0.0,12.5,coser，连锁效应，社交，误会，搭讪,被动,否,否
如何应对别人「就是看你不顺眼」的恶意？_美味小土豆_2025-10-02_1957033536197489411.md,如何应对别人「就是看你不顺眼」的恶意？,2025-10-02 10:45,23,260,192,10,0.0521,0,0.0,0,0.0,0,0.0,0,0.0,4.0,快乐，恶意，诋毁，人缘，反转,主动,否,否
如何成为魅魔？_美味小土豆_2024-07-14_3561810899.md,如何成为魅魔？,2024-07-14 20:08,14,138,91,8,0.0879,0,0.0,0,0.0,1,0.011,0,0.0,0.0,男魅魔，情绪调动，社交魅力，男性关系，拒绝社交,主动,否,否
如何提供情绪价值，给人以最好的情绪帮助？_美味小土豆_2025-09-10_1948961394767659515.md,如何提供情绪价值，给人以最好的情绪帮助？,2025-09-10 04:10,22,140,104,2,0.0192,0,0.0,0,0.0,0,0.0,0,0.0,0.0,情绪价值，陪伴，倾听，认同，廉价,主动,否,否
如何正确地调戏女朋友__美味小土豆_2025-08-08_1937166983213856250.md,如何正确地调戏女朋友?,2025-08-08 15:03,7,186,139,6,0.0432,0,0.0,0,0.0,0,0.0,0,0.0,0.0,情侣互动，角色扮演，情趣调情，羞耻台词，亲密关系,主动,否,否
如何看待2025年bw某展台邀请韩国coser，且该coser被举报、被抨击等现象？_美味小土豆_2025-07-13_1927764447675516332.md,如何看待2025年bw某展台邀请韩国coser，且该coser被举报、被抨击等现象？,2025-07-13 16:21,11,237,151,3,0.0199,0,0.0,0,0.0,0,0.0,0,0.0,0.0,Cosplay，职业，身份，黑泥，恶臭,被动,否,是
如何看待2026年最新的名侦探光之美少女中，还没出场的角色森亚露露卡迅速爆红出圈的现象？_美味小土豆_2026-03-12_2015523429751759798.md,如何看待2026年最新的名侦探光之美少女中，还没出场的角色森亚露露卡迅速爆红出圈的现象？,2026-03-12 20:23,2,555,356,3,0.0084,0,0.0,1,0.0028,0,0.0,0,0.0,2.86,露露卡，seedance，AI 二创，角色出圈，新时代红利,被动,否,否
如何看待B站UP主 @斯奎奇大王 在直播中称美国有上千万人吃不饱饭？_美味小土豆_2025-12-18_1985106172743787808.md,如何看待B站UP主 @斯奎奇大王 在直播中称美国有上千万人吃不饱饭？,2025-12-18 21:56,149,340,238,12,0.0504,0,0.0,0,0.0,0,0.0,0,0.0,0.0,克苏鲁，体面人，美国，怀疑，真相,混合,否,否
如何看待“不管出于什么原因都不能打女人”这句话？_美味小土豆_2026-03-14_2015984065669510569.md,如何看待“不管出于什么原因都不能打女人”这句话？,2026-03-14 02:54,9,614,426,32,0.0751,0,0.0,1,0.0023,0,0.0,0,0.0,0.0,非暴力，沟通，克制，尊重，善意,主动,否,否
如何看待“丑的照杀”这句话？_美味小土豆_2025-08-14_1939276674479929032.md,如何看待“丑的照杀”这句话？,2025-08-14 10:46,332,190,141,1,0.0071,0,0.0,0,0.0,0,0.0,0,0.0,0.0,恋爱，外貌，分手，社会评价，道德,主动,否,否
如何看待“伴游”这种旅游模式？_美味小土豆_2025-11-06_1969729647949382445.md,如何看待“伴游”这种旅游模式？,2025-11-06 11:35,2467,903,636,36,0.0566,0,0.0,1,0.0016,0,0.0,0,0.0,0.0,伴游，服务，护卫，导游，陪伴,主动,否,否
如何看待“女性可以无理取闹考验男性包容度”的观点？这是否属于情感绑架？_美味小土豆_2025-09-10_1948919985381541537.md,如何看待“女性可以无理取闹考验男性包容度”的观点？这是否属于情感绑架？,2025-09-10 01:25,25,226,165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,恋爱原则，无理取闹，考验，不喜欢，重新梳理,主动,否,否
如何看待「当你错过了校园爱情，就错过了百分之九十五以上的获得真正爱情的机会」？_美味小土豆_2026-03-14_2016171730213823965.md,如何看待「当你错过了校园爱情，就错过了百分之九十五以上的获得真正爱情的机会」？,2026-03-14 15:19,609,687,479,13,0.0271,0,0.0,1,0.0021,0,0.0,0,0.0,1.82,校园爱情，共同对抗，纯粹热烈，生死与共，革命情谊,被动,否,否
如何看待「放下个人素质，享受缺德人生」这句话？这是一种人间清醒，还是自我麻痹的伪命题？_美味小土豆_2025-10-02_1956996600221131476.md,如何看待「放下个人素质，享受缺德人生」这句话？这是一种人间清醒，还是自我麻痹的伪命题？,2025-10-02 08:19,10,143,101,1,0.0099,0,0.0,0,0.0,0,0.0,0,0.0,0.0,自我接纳，放下包袱，取悦自己,主动,否,是
如何看待中产家庭大学生买车？_美味小土豆_2025-08-27_1944020755194054038.md,如何看待中产家庭大学生买车？,2025-08-27 12:57,108,210,154,3,0.0195,0,0.0,0,0.0,0,0.0,0,0.0,5.0,爱情，回忆，浪漫，青春，感动,主动,否,否
如何看待中国女性的性压抑？_美味小土豆_2025-08-09_1937537630553211411.md,如何看待中国女性的性压抑？,2025-08-09 15:36,47,839,555,17,0.0306,0,0.0,1,0.0018,3,0.0054,0,0.0,20.59,精神需求，角色扮演，安全宣泄，矛盾心理，尊严解构,主动,是,否
如何看待人民日报一篇标题为《请记住！12月24日是长津湖战役胜利的日子》的文章？_美味小土豆_2025-12-27_1988282411310670323.md,如何看待人民日报一篇标题为《请记住！12月24日是长津湖战役胜利的日子》的文章？,2025-12-27 16:17,41,159,106,2,0.0189,0,0.0,0,0.0,0,0.0,0,0.0,0.0,节日放松，爹味说教，逆反心理，打工人，休息权,被动,否,是
如何看待做题家中普遍存在的社达思维？_美味小土豆_2025-08-19_1941093790170449483.md,如何看待做题家中普遍存在的社达思维？,2025-08-19 11:07,7,289,203,1,0.0049,0,0.0,0,0.0,2,0.0099,0,0.0,7.14,做题家，管子，痛苦，社达,被动,否,是
如何看待儿子成绩三连跌，妈妈怒退国庆机票，称「只有奖惩分明才能让他明白努力的重要性」？_美味小土豆_2025-10-01_1956618545308874711.md,如何看待儿子成绩三连跌，妈妈怒退国庆机票，称「只有奖惩分明才能让他明白努力的重要性」？,2025-10-01 07:16,32,150,113,5,0.0442,0,0.0,1,0.0088,0,0.0,0,0.0,0.0,无压教育，失败接纳，快乐成长，非功利，坦然面对,被动,否,否
如何看待别人劝告你找老婆不要找太漂亮的？_美味小土豆_2025-12-25_1987450347476760442.md,如何看待别人劝告你找老婆不要找太漂亮的？,2025-12-25 09:11,188,400,288,6,0.0208,0,0.0,0,0.0,0,0.0,0,0.0,0.0,真漂亮，假漂亮，找老婆，判断力，娶妻,主动,否,否
如何看待双标？_美味小土豆_2025-08-29_1944729215476932786.md,如何看待双标？,2025-08-29 11:52,7,196,145,6,0.0414,0,0.0,0,0.0,0,0.0,0,0.0,0.0,利益至上，拒绝内耗，拒绝双标，自我优先，拒绝道德绑架,主动,否,否
如何看待同性才是真爱，异性只是为了传宗接代？_美味小土豆_2025-09-01_1945837639967146566.md,如何看待同性才是真爱，异性只是为了传宗接代？,2025-09-01 13:17,1,138,106,8,0.0755,0,0.0,0,0.0,0,0.0,0,0.0,0.0,偏见，歧视，刻板印象，性取向，情感观,被动,否,否
如何看待坚持不结婚的中国男性近年来逐渐增多？_美味小土豆_2025-08-15_1939561357239379452.md,如何看待坚持不结婚的中国男性近年来逐渐增多？,2025-08-15 05:37,116,134,94,4,0.0426,0,0.0,0,0.0,0,0.0,0,0.0,0.0,男性消费观，经济独立，婚恋模式，寻回犬，自我觉醒,被动,否,是
如何看待女性呼吁男性服美役__美味小土豆_2026-03-14_2016224307873849883.md,如何看待女性呼吁男性服美役?,2026-03-14 18:48,135,273,195,12,0.0615,0,0.0,0,0.0,0,0.0,0,0.0,0.0,母亲，审美，打扮，折腾，美役,被动,否,否
如何看待婴儿被家养狗撕咬会阴至大面积创伤，吞下睾丸__美味小土豆_2025-09-09_1948873089229250748.md,如何看待婴儿被家养狗撕咬会阴至大面积创伤，吞下睾丸?,2025-09-09 22:19,40,140,103,1,0.0097,0,0.0,0,0.0,0,0.0,0,0.0,10.53,狗，欺负小孩，坏，不记仇,主动,否,否
如何看待峰哥评价网友四万块养老婆根本不够，如果是他一个月要给女孩十万？_美味小土豆_2026-02-28_2011069595100915155.md,如何看待峰哥评价网友四万块养老婆根本不够，如果是他一个月要给女孩十万？,2026-02-28 13:25,70,144,112,8,0.0714,0,0.0,2,0.0179,0,0.0,0,0.0,0.0,恋爱观，消费观，自我反思,被动,否,否
如何看待巴黎圣母院以施工状态出现在巴黎奥运会开幕式中？它为什么还没有修好？_美味小土豆_2024-07-27_3575569296.md,如何看待巴黎圣母院以施工状态出现在巴黎奥运会开幕式中？它为什么还没有修好？,2024-07-27 21:27,5,186,127,8,0.063,0,0.0,0,0.0,0,0.0,0,0.0,0.0,工作进度，甲方压力，成本矛盾，人性自私,被动,否,是
如何看待巴黎奥运会开幕式网友评价两极分化，有人认为简陋有人认为有松弛感？这种打破常规的方式你喜欢吗？_美味小土豆_2024-07-29_3577558655.md,如何看待巴黎奥运会开幕式网友评价两极分化，有人认为简陋有人认为有松弛感？这种打破常规的方式你喜欢吗？,2024-07-29 21:35,7,114,78,1,0.0128,0,0.0,0,0.0,0,0.0,0,0.0,0.0,巴黎奥运会，审美筛选，招聘避雷，职场讽刺,主动,否,是
如何看待当今社会彩礼这一问题？彩礼真正的意义是什么？_美味小土豆_2025-08-25_1943316132644782835.md,如何看待当今社会彩礼这一问题？彩礼真正的意义是什么？,2025-08-25 14:17,3,253,197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,彩礼，性别对立，利益冲突，立场站队，彩礼战争,被动,否,是
如何看待彩礼是雄竞的唯一方式？_美味小土豆_2026-03-06_2013202608337203518.md,如何看待彩礼是雄竞的唯一方式？,2026-03-06 10:41,50,292,213,2,0.0094,0,0.0,0,0.0,0,0.0,0,0.0,0.0,雄竞，动物性，彩礼，愚蠢，原始,主动,否,是
如何看待日本的早恋文化？_美味小土豆_2025-04-05_1891846118045880730.md,如何看待日本的早恋文化？,2025-04-05 13:34,47,302,211,5,0.0237,0,0.0,0,0.0,0,0.0,0,0.0,0.0,青春，恋爱，纯真，怀念，夏天,主动,否,否
如何看待李新野说的AI会取代女性？_美味小土豆_2026-03-14_2015968632413373595.md,如何看待李新野说的AI会取代女性？,2026-03-14 01:52,949,147,100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.67,AI，幻想，空虚，真实，关系,被动,否,是
如何看待李新野说的跟女人在一起就是消耗？_美味小土豆_2025-11-09_1970785616611484651.md,如何看待李新野说的跟女人在一起就是消耗？,2025-11-09 09:31,5035,1103,824,21,0.0255,0,0.0,0,0.0,0,0.0,0,0.0,1.92,恋爱，消耗，黏人，矛盾，缺爱,主动,否,是
如何看待父母无恩论？_美味小土豆_2024-08-24_3604203940.md,如何看待父母无恩论？,2024-08-24 02:55,4,135,97,10,0.1031,0,0.0,1,0.0103,0,0.0,0,0.0,0.0,父母，关爱，感恩，回报，健康,主动,否,否
如何看待爸爸穿外卖衣服接女儿放学，女儿大哭说同学们说她爸爸是送外卖的？_美味小土豆_2025-09-10_1948905971394017137.md,如何看待爸爸穿外卖衣服接女儿放学，女儿大哭说同学们说她爸爸是送外卖的？,2025-09-10 00:29,4557,1101,854,37,0.0433,0,0.0,0,0.0,0,0.0,0,0.0,1.56,司机，富家女，早恋误会，离家出走，失业,混合,否,否
如何看待现在男生中舔狗比例较高？_美味小土豆_2025-09-05_1947327275621159404.md,如何看待现在男生中舔狗比例较高？,2025-09-05 15:56,18,187,147,4,0.0272,0,0.0,0,0.0,0,0.0,0,0.0,4.35,卑微，舔狗，感动，看不起，喜欢,被动,否,是
如何看待男同事「不是男女平等吗？换桶装水你们也可以干」的言论？_美味小土豆_2024-07-27_3575612386.md,如何看待男同事「不是男女平等吗？换桶装水你们也可以干」的言论？,2024-07-27 22:21,1,225,158,2,0.0127,0,0.0,0,0.0,0,0.0,0,0.0,0.0,性别议题，刻板印象，双重标准，舆论反差，搬水,被动,否,是
如何看待米坤律师直播遇到的案例：男友为救女友重伤，女友嫌男友残疾想要分手？_美味小土豆_2025-12-01_1978909721302946023.md,如何看待米坤律师直播遇到的案例：男友为救女友重伤，女友嫌男友残疾想要分手？,2025-12-01 19:34,141,309,230,8,0.0348,0,0.0,3,0.013,1,0.0043,0,0.0,2.94,自我保全，拒绝牺牲，拒绝残缺,被动,否,是
如何看待记者朱小龙在直播中诋毁全红婵？_美味小土豆_2024-08-16_3596386710.md,如何看待记者朱小龙在直播中诋毁全红婵？,2024-08-16 14:18,2,127,89,3,0.0337,0,0.0,0,0.0,0,0.0,1,0.0112,0.0,爹味说教，强行灌输，傲慢偏见,被动,否,是
如何缓解羞耻感？_美味小土豆_2026-01-05_1991475038520627410.md,如何缓解羞耻感？,2026-01-05 11:44,26,222,167,7,0.0419,0,0.0,1,0.006,0,0.0,0,0.0,0.0,自我否定，放手去干，拒绝背锅，停止反思，放下羞耻,主动,否,是
如何解释目前二次元圈面对的以下两种对立现象？_美味小土豆_2024-07-21_3569046775.md,如何解释目前二次元圈面对的以下两种对立现象？,2024-07-21 20:53,6,125,82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,二次元，标签，刻板印象，身份认同，现充,主动,否,否
如何評價FAZZ法茲這款高達機體__美味小土豆_2025-10-16_1962279630464582789.md,如何評價FAZZ法茲這款高達機體?,2025-10-16 22:12,47,195,138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.7,高达，法兹，炮击，UC0089，战术失误,被动,否,否
如何评价b站视频《旗帜鲜明支持ai绘画的革新_小生产者对幻梦的溺护必然失败》__美味小土豆_2025-09-05_1947296058179815262.md,如何评价b站视频《旗帜鲜明支持ai绘画的革新:小生产者对幻梦的溺护必然失败》?,2025-09-05 13:52,168,224,165,1,0.0061,0,0.0,1,0.0061,0,0.0,0,0.0,10.0,AI 商用，顾客抵制，付费拒绝，辅助工具,被动,否,否
如何评价“90%的家务是女性产生的”？_美味小土豆_2026-01-06_1992007787459392528.md,如何评价“90%的家务是女性产生的”？,2026-01-06 23:01,36,1860,1649,38,0.023,0,0.0,1,0.0006,0,0.0,0,0.0,0.61,生活琐事，宠溺日常，家务循环，温馨互动，无奈包容,被动,否,否
如何评价“高达ip从一开始就被女粉丝砸钱盘活”？_美味小土豆_2025-08-08_1937058628969412231.md,如何评价“高达ip从一开始就被女粉丝砸钱盘活”？,2025-08-08 07:52,19,195,153,1,0.0065,0,0.0,0,0.0,0,0.0,0,0.0,0.0,高达，商法，卖玩具，摆阵，万代,主动,否,是
如何评价《机动战士高达GQuuuuuuX》第七集？_美味小土豆_2025-05-21_1908635281021723301.md,如何评价《机动战士高达GQuuuuuuX》第七集？,2025-05-21 21:28,35,173,126,1,0.0079,0,0.0,0,0.0,0,0.0,0,0.0,0.0,机动战士高达，UC 纪元，提坦斯，汉布拉比，观剧吐槽,主动,否,否
如何评价《机动战士高达GQuuuuuuX》第五集？_美味小土豆_2025-05-07_1903437174617147377.md,如何评价《机动战士高达GQuuuuuuX》第五集？,2025-05-07 13:13,143,110,78,1,0.0128,0,0.0,0,0.0,0,0.0,0,0.0,0.0,黑三连，鲁姆战役，敢死，雇佣，战绩,被动,否,否
如何评价《机动战士高达GQuuuuuuX》第六集？_美味小土豆_2025-05-17_1907073994965889572.md,如何评价《机动战士高达GQuuuuuuX》第六集？,2025-05-17 14:04,77,193,124,3,0.0242,0,0.0,0,0.0,0,0.0,0,0.0,0.0,高达，战力崩坏，吉恩，联邦，停战,被动,否,否
如何评价《机动战士高达：复仇的安魂曲》？_美味小土豆_2024-10-19_9055283933.md,如何评价《机动战士高达：复仇的安魂曲》？,2024-10-19 02:13,7,355,245,6,0.0245,0,0.0,0,0.0,1,0.0041,0,0.0,2.94,敖德萨大撤退，吉恩，侵略者，受害者，战争,主动,否,是
如何评价勇哥说餐饮__美味小土豆_2025-12-01_1978887537037693679.md,如何评价勇哥说餐饮?,2025-12-01 18:05,67,337,242,5,0.0207,0,0.0,0,0.0,0,0.0,0,0.0,0.0,快招骗局，经营游戏，情绪价值，盲目创业，人生圆梦,被动,否,是
如何评价吴艳妮？_美味小土豆_2024-08-13_3593511606.md,如何评价吴艳妮？,2024-08-13 22:34,2,106,75,4,0.0533,0,0.0,2,0.0267,0,0.0,0,0.0,0.0,吴艳妮，颜值，实力，跨栏，喜爱,主动,否,否
